time;logger;level;message;exception
2011-10-25 12:55:13.4686;Raven.Database.Server.HttpServer;Debug;Request # 141: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 12:57:06.4198;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:06.4198;Raven.Database.Server.HttpServer;Debug;Request # 142: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:06.5539;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:06.5539;Raven.Database.Server.HttpServer;Debug;Request # 143: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:06.6709;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 12:57:06.6709;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:57:06.6709;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 12:57:06.6709;Raven.Database.Server.HttpServer;Debug;Request # 144: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 12:57:13.9166;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:13.9166;Raven.Database.Server.HttpServer;Debug;Request # 145: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:13.9336;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenDB;
2011-10-25 12:57:13.9336;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:57:13.9336;Raven.Database.Server.HttpServer;Debug;Request # 146: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 12:57:41.7844;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:41.7844;Raven.Database.Server.HttpServer;Debug;Request # 147: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:41.9154;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:41.9154;Raven.Database.Server.HttpServer;Debug;Request # 148: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:42.0334;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 12:57:42.0334;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:57:42.0334;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 12:57:42.0334;Raven.Database.Server.HttpServer;Debug;Request # 149: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 12:57:51.5304;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:51.5304;Raven.Database.Server.HttpServer;Debug;Request # 150: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:51.5964;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:Raven;
2011-10-25 12:57:51.5964;Raven.Database.Server.HttpServer;Debug;Request # 151: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARaven&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 12:57:58.7741;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:57:58.7741;Raven.Database.Server.HttpServer;Debug;Request # 152: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:57:58.7741;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenDB;
2011-10-25 12:57:58.7741;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:57:58.7741;Raven.Database.Server.HttpServer;Debug;Request # 153: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 12:59:34.8417;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:59:34.8417;Raven.Database.Server.HttpServer;Debug;Request # 154: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:59:35.0047;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:59:35.0047;Raven.Database.Server.HttpServer;Debug;Request # 155: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:59:35.1127;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 12:59:35.1127;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:59:35.1127;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 12:59:35.1127;Raven.Database.Server.HttpServer;Debug;Request # 156: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 12:59:42.2584;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:59:42.2584;Raven.Database.Server.HttpServer;Debug;Request # 157: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:59:42.2854;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenD;
2011-10-25 12:59:42.2854;Raven.Database.Server.HttpServer;Debug;Request # 158: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenD&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 12:59:49.6392;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 12:59:49.6392;Raven.Database.Server.HttpServer;Debug;Request # 159: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 12:59:49.6422;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenDB;
2011-10-25 12:59:49.6422;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 12:59:49.6422;Raven.Database.Server.HttpServer;Debug;Request # 160: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 13:06:13.1705;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:13.1705;Raven.Database.Server.HttpServer;Debug;Request # 161: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:13.3095;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:13.3095;Raven.Database.Server.HttpServer;Debug;Request # 162: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:13.4515;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:06:13.4515;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:06:13.4525;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:06:13.4525;Raven.Database.Server.HttpServer;Debug;Request # 163: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:06:20.7103;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:20.7103;Raven.Database.Server.HttpServer;Debug;Request # 164: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:20.7263;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:Raven;
2011-10-25 13:06:20.7263;Raven.Database.Server.HttpServer;Debug;Request # 165: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARaven&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 13:06:28.7371;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:28.7371;Raven.Database.Server.HttpServer;Debug;Request # 166: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:28.7371;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenDB;
2011-10-25 13:06:28.7411;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:06:28.7411;Raven.Database.Server.HttpServer;Debug;Request # 167: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 13:06:39.3451;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:39.3451;Raven.Database.Server.HttpServer;Debug;Request # 168: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:39.5181;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:06:39.5181;Raven.Database.Server.HttpServer;Debug;Request # 169: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:06:39.6402;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:06:39.6402;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:06:39.6402;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:06:39.6402;Raven.Database.Server.HttpServer;Debug;Request # 170: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:07:02.6475;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:07:02.6475;Raven.Database.Server.HttpServer;Debug;Request # 171: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:07:02.8465;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:07:02.8465;Raven.Database.Server.HttpServer;Debug;Request # 172: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:07:02.9665;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:07:02.9665;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:07:02.9665;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:07:02.9665;Raven.Database.Server.HttpServer;Debug;Request # 173: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:07:14.7837;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:07:14.7837;Raven.Database.Server.HttpServer;Debug;Request # 174: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:07:14.8407;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:ravendb;
2011-10-25 13:07:14.8417;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:07:14.8417;Raven.Database.Server.HttpServer;Debug;Request # 175: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Aravendb&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 13:12:23.7736;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:12:23.7736;Raven.Database.Server.HttpServer;Debug;Request # 176: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:12:23.9346;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:12:23.9346;Raven.Database.Server.HttpServer;Debug;Request # 177: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:12:24.0546;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:12:24.0546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:12:24.0546;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:12:24.0546;Raven.Database.Server.HttpServer;Debug;Request # 178: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:12:28.4860;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:12:28.4860;Raven.Database.Server.HttpServer;Debug;Request # 179: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:12:28.5340;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:RavenDB;
2011-10-25 13:12:28.5340;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:12:28.5340;Raven.Database.Server.HttpServer;Debug;Request # 180: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARavenDB&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-25 13:14:10.0352;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:14:10.0352;Raven.Database.Server.HttpServer;Debug;Request # 181: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:14:10.2042;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:14:10.2042;Raven.Database.Server.HttpServer;Debug;Request # 182: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:14:10.3632;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:14:10.3632;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:14:10.3632;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:14:10.3632;Raven.Database.Server.HttpServer;Debug;Request # 183: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:35:06.6528;Raven.Database.Indexing.IndexStorage;Info;Deleting index Temp/Programs/ByNameSortByName;
2011-10-25 13:35:12.5444;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-25 13:35:12.5444;Raven.Database.Server.HttpServer;Debug;Request # 184: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-25 13:35:12.8005;Raven.Database.Storage.IndexDefinitionStorage;Info;"New index Temp%2fPrograms%2fByNameSortByName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fPrograms_2fByNameSortByName : AbstractViewGenerator
{
	public Index_Temp_2fPrograms_2fByNameSortByName()
	{
		this.ViewText = @""from doc in docs.Programs
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Programs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Programs""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fPrograms_2fByNameSortByName : AbstractViewGenerator
{
	public Index_Temp_2fPrograms_2fByNameSortByName()
	{
		this.ViewText = @""from doc in docs.Programs
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Programs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Programs""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2011-10-25 13:35:12.8005;Raven.Database.Indexing.IndexStorage;Info;Creating index Temp/Programs/ByNameSortByName with encoded name Temp/Programs/ByNameSortByName;
2011-10-25 13:35:12.8005;Raven.Database.Indexing.Index.Indexing;Debug;Creating index for Temp/Programs/ByNameSortByName;
2011-10-25 13:35:12.8005;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:35:12.8005;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 3 documents for index: Temp/Programs/ByNameSortByName;
2011-10-25 13:35:12.8515;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Programs/ByNameSortByName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:programs/1025> indexed,tokenized<Name:ReSharper>>;
2011-10-25 13:35:12.8515;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Programs/ByNameSortByName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:programs/1026> indexed,tokenized<Name:RavenDB>>;
2011-10-25 13:35:12.8515;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 2 documents for Temp/Programs/ByNameSortByName;
2011-10-25 13:35:12.9055;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-25 13:35:12.9065;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:35:12.9065;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:12.9065;Raven.Database.Server.HttpServer;Debug;Request # 185: GET     -   292 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-25 13:35:35.7668;Raven.Database.Server.HttpServer;Debug;Request # 186: GET     -     0 ms - <default>  - 200 - /silverlight/plugins?noCache=2105350284;
2011-10-25 13:35:36.1368;Raven.Database.Server.HttpServer;Debug;Request # 187: GET     -     1 ms - <default>  - 200 - /databases/?noCache=-1495997388;
2011-10-25 13:35:36.1848;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/WarningMessages' was not found;
2011-10-25 13:35:36.1848;Raven.Database.Server.HttpServer;Debug;Request # 188: GET     -     0 ms - <default>  - 404 - /docs/Raven/WarningMessages;
2011-10-25 13:35:36.3618;Raven.Database.Server.HttpServer;Debug;Request # 189: GET     -     2 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=723706336;
2011-10-25 13:35:36.4238;Raven.Database.Server.HttpServer;Debug;Request # 190: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=81773385;
2011-10-25 13:35:36.4678;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Programs;
2011-10-25 13:35:36.4678;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:36.4678;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:35:36.4678;Raven.Database.Server.HttpServer;Debug;Request # 191: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APrograms&start=0&pageSize=0&aggregation=None;
2011-10-25 13:35:36.4678;Raven.Database.Server.HttpServer;Debug;Request # 192: POST    -     3 ms - <default>  - 200 - /multi_get/;
2011-10-25 13:35:36.5288;Raven.Database.Server.HttpServer;Debug;Request # 193: GET     -     0 ms - <default>  - 200 - /silverlight/ensureStartup?noCache=-1281414195;
2011-10-25 13:35:36.6638;Raven.Database.Server.HttpServer;Debug;Request # 194: GET     -     0 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=410513736;
2011-10-25 13:35:36.7159;Raven.Database.Server.HttpServer;Debug;Request # 195: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=780756524;
2011-10-25 13:35:36.7769;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Programs;
2011-10-25 13:35:36.7769;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:36.7769;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:35:36.7769;Raven.Database.Server.HttpServer;Debug;Request # 196: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APrograms&start=0&pageSize=0&aggregation=None;
2011-10-25 13:35:36.7769;Raven.Database.Server.HttpServer;Debug;Request # 197: POST    -     7 ms - <default>  - 200 - /multi_get/;
2011-10-25 13:35:36.8209;Raven.Database.Server.HttpServer;Debug;Request # 198: GET     -     0 ms - <default>  - 404 - /static/programsTemplate;
2011-10-25 13:35:36.8259;Raven.Database.Server.HttpServer;Debug;Request # 199: GET     -     0 ms - <default>  - 404 - /static/SystemTemplate;
2011-10-25 13:35:51.2893;Raven.Database.Server.HttpServer;Debug;Request # 200: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=2049046602;
2011-10-25 13:35:51.2893;Raven.Database.Server.HttpServer;Debug;Request # 201: GET     -     1 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=-1737236003;
2011-10-25 13:35:51.2893;Raven.Database.Server.HttpServer;Debug;Request # 202: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=12&noCache=2011506693;
2011-10-25 13:35:51.3003;Raven.Database.Server.HttpServer;Debug;Request # 203: GET     -     0 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=-1880175280;
2011-10-25 13:35:51.3003;Raven.Database.Server.HttpServer;Debug;Request # 204: GET     -     0 ms - <default>  - 200 - /silverlight/ensureStartup?noCache=1121961904;
2011-10-25 13:35:51.3373;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Programs;
2011-10-25 13:35:51.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:51.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:35:51.3373;Raven.Database.Server.HttpServer;Debug;Request # 205: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APrograms&start=0&pageSize=0&aggregation=None;
2011-10-25 13:35:51.3373;Raven.Database.Server.HttpServer;Debug;Request # 206: POST    -     2 ms - <default>  - 200 - /multi_get/;
2011-10-25 13:35:51.3373;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Programs;
2011-10-25 13:35:51.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:51.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
2011-10-25 13:35:51.3373;Raven.Database.Server.HttpServer;Debug;Request # 207: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APrograms&start=0&pageSize=0&aggregation=None;
2011-10-25 13:35:51.3373;Raven.Database.Server.HttpServer;Debug;Request # 208: POST    -     2 ms - <default>  - 200 - /multi_get/;
2011-10-25 13:35:52.7525;Raven.Database.Server.HttpServer;Debug;Request # 209: GET     -     3 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=427964968;
2011-10-25 13:35:52.8475;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Programs;
2011-10-25 13:35:52.8475;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1025' was found;
2011-10-25 13:35:52.8475;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/1026' was found;
