time;logger;level;message;exception
2011-10-26 11:27:55.1639;Raven.Database.Server.HttpServer;Debug;Request # 922: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:27:55.1849;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:27:55.1849;Raven.Database.Server.HttpServer;Debug;Request # 923: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 11:27:58.9274;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:27:58.9274;Raven.Database.Server.HttpServer;Debug;Request # 924: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:27:58.9274;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:27:58.9274;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:27:58.9274;Raven.Database.Server.HttpServer;Debug;Request # 925: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 11:28:01.4604;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:28:01.4604;Raven.Database.Server.HttpServer;Debug;Request # 926: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:28:01.4604;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:re;
2011-10-26 11:28:01.4604;Raven.Database.Server.HttpServer;Debug;Request # 927: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Are&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:28:03.9819;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:28:03.9819;Raven.Database.Server.HttpServer;Debug;Request # 928: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:28:03.9819;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:Re;
2011-10-26 11:28:03.9819;Raven.Database.Server.HttpServer;Debug;Request # 929: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253ARe&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:28:16.4629;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:28:16.4629;Raven.Database.Server.HttpServer;Debug;Request # 930: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:28:16.4629;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:resharper;
2011-10-26 11:28:16.4629;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:28:16.4629;Raven.Database.Server.HttpServer;Debug;Request # 931: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Aresharper&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:30:07.5681;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:30:07.5681;Raven.Database.Server.HttpServer;Debug;Request # 932: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:30:07.5956;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:30:07.5956;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:30:07.5956;Raven.Database.Server.HttpServer;Debug;Request # 933: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 11:31:16.1242;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:16.1242;Raven.Database.Server.HttpServer;Debug;Request # 934: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:16.1692;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:31:16.1692;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:16.1717;Raven.Database.Server.HttpServer;Debug;Request # 935: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 11:31:19.4531;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:19.4531;Raven.Database.Server.HttpServer;Debug;Request # 936: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:19.4791;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:resharper;
2011-10-26 11:31:19.4791;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:19.4791;Raven.Database.Server.HttpServer;Debug;Request # 937: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Aresharper&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:31:30.5339;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:30.5339;Raven.Database.Server.HttpServer;Debug;Request # 938: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:30.5339;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:resharper;
2011-10-26 11:31:30.5339;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:30.5369;Raven.Database.Server.HttpServer;Debug;Request # 939: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Aresharper&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:31:48.5539;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:48.5539;Raven.Database.Server.HttpServer;Debug;Request # 940: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:48.6219;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:31:48.6219;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:48.6219;Raven.Database.Server.HttpServer;Debug;Request # 941: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 11:31:51.7292;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:51.7292;Raven.Database.Server.HttpServer;Debug;Request # 942: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:51.7562;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for: Name:resharper;
2011-10-26 11:31:51.7562;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:51.7562;Raven.Database.Server.HttpServer;Debug;Request # 943: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=Name%253Aresharper&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name;
2011-10-26 11:31:51.7562;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:51.7562;Raven.Database.Server.HttpServer;Debug;Request # 944: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:51.7782;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:51.7782;Raven.Database.Server.HttpServer;Debug;Request # 945: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 11:31:58.5108;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:31:58.5108;Raven.Database.Server.HttpServer;Debug;Request # 946: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:31:58.5183;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:31:58.5183;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:31:58.5183;Raven.Database.Server.HttpServer;Debug;Request # 947: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 11:32:01.3080;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 11:32:01.3080;Raven.Database.Server.HttpServer;Debug;Request # 948: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 11:32:01.3080;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 11:32:01.3080;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 11:32:01.3080;Raven.Database.Server.HttpServer;Debug;Request # 949: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:01:17.5587;Raven.Database.Indexing.IndexStorage;Info;Deleting index Temp/Programs/ByNameSortByName;
2011-10-26 12:34:17.5560;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:34:17.5560;Raven.Database.Server.HttpServer;Debug;Request # 950: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:34:17.7930;Raven.Database.Storage.IndexDefinitionStorage;Info;"New index Temp%2fPrograms%2fByNameSortByName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fPrograms_2fByNameSortByName : AbstractViewGenerator
{
	public Index_Temp_2fPrograms_2fByNameSortByName()
	{
		this.ViewText = @""from doc in docs.Programs
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Programs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Programs""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fPrograms_2fByNameSortByName : AbstractViewGenerator
{
	public Index_Temp_2fPrograms_2fByNameSortByName()
	{
		this.ViewText = @""from doc in docs.Programs
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Programs"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Programs""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2011-10-26 12:34:17.7930;Raven.Database.Indexing.IndexStorage;Info;Creating index Temp/Programs/ByNameSortByName with encoded name Temp/Programs/ByNameSortByName;
2011-10-26 12:34:17.7980;Raven.Database.Indexing.Index.Indexing;Debug;Creating index for Temp/Programs/ByNameSortByName;
2011-10-26 12:34:17.7980;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:34:17.7980;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 2 documents for index: Temp/Programs/ByNameSortByName;
2011-10-26 12:34:17.8450;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Programs/ByNameSortByName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:programs/3073> indexed,tokenized<Name:ReSharper>>;
2011-10-26 12:34:17.8450;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Temp/Programs/ByNameSortByName;
2011-10-26 12:34:17.9010;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:34:17.9010;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:34:17.9010;Raven.Database.Server.HttpServer;Debug;Request # 951: GET     -   300 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:35:17.6619;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:35:17.6619;Raven.Database.Server.HttpServer;Debug;Request # 952: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:35:17.6884;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:35:17.6884;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:35:17.6884;Raven.Database.Server.HttpServer;Debug;Request # 953: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:39:13.5927;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:39:13.5927;Raven.Database.Server.HttpServer;Debug;Request # 954: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:39:13.6352;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:39:13.6352;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:39:13.6352;Raven.Database.Server.HttpServer;Debug;Request # 955: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:39:16.1629;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:39:16.1629;Raven.Database.Server.HttpServer;Debug;Request # 956: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:39:16.1939;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:39:16.1939;Raven.Database.Server.HttpServer;Debug;Request # 957: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 12:39:23.6213;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:39:23.6213;Raven.Database.Server.HttpServer;Debug;Request # 958: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:39:23.6213;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:39:23.6213;Raven.Database.Server.HttpServer;Debug;Request # 959: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 12:39:23.7063;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-10-26 12:39:23.7063;Raven.Database.DocumentDatabase;Debug;Putting a document with key: programs/3073 and etag ;
2011-10-26 12:39:23.7063;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'programs/3073', update: True, ;
2011-10-26 12:39:23.7063;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-10-26 12:39:23.7063;Raven.Database.Server.HttpServer;Debug;Request # 960: POST    -     5 ms - <default>  - 200 - /bulk_docs;
2011-10-26 12:39:23.7138;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName;
2011-10-26 12:39:23.7138;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Temp/Programs/ByNameSortByName;
2011-10-26 12:39:23.7138;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/Programs/ByNameSortByName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:programs/3073> indexed,tokenized<Name:ReSharper>>;
2011-10-26 12:39:23.7138;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:programs/3073> indexed,omitNorms<Tag:Programs> indexed,omitNorms<LastModified:20111026103923708>>;
2011-10-26 12:39:23.7138;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Temp/Programs/ByNameSortByName;
2011-10-26 12:39:23.7063;Raven.Database.Server.HttpServer;Debug;"	PUT programs/3073
";
2011-10-26 12:39:23.7328;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2011-10-26 12:39:23.7328;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:39:23.7328;Raven.Database.Server.HttpServer;Debug;Request # 961: GET     -     1 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 12:39:23.7328;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:39:23.7328;Raven.Database.Server.HttpServer;Debug;Request # 962: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:40:19.4908;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:40:19.4908;Raven.Database.Server.HttpServer;Debug;Request # 963: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:40:19.5783;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:40:19.5783;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:40:19.5783;Raven.Database.Server.HttpServer;Debug;Request # 964: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:40:21.5065;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:40:21.5065;Raven.Database.Server.HttpServer;Debug;Request # 965: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:40:21.5265;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:40:21.5265;Raven.Database.Server.HttpServer;Debug;Request # 966: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 12:43:16.9548;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:43:16.9548;Raven.Database.Server.HttpServer;Debug;Request # 967: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:43:16.9548;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:43:16.9548;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:43:16.9548;Raven.Database.Server.HttpServer;Debug;Request # 968: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:43:19.0675;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:43:19.0675;Raven.Database.Server.HttpServer;Debug;Request # 969: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:43:19.0735;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:43:19.0735;Raven.Database.Server.HttpServer;Debug;Request # 970: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 12:49:31.2406;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:49:31.2406;Raven.Database.Server.HttpServer;Debug;Request # 971: GET     -     3 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:49:31.2806;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 12:49:31.2806;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:49:31.2806;Raven.Database.Server.HttpServer;Debug;Request # 972: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 12:52:01.6861;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 12:52:01.6861;Raven.Database.Server.HttpServer;Debug;Request # 973: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 12:52:01.6861;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 12:52:01.6861;Raven.Database.Server.HttpServer;Debug;Request # 974: GET     -     1 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 13:07:59.6525;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:07:59.6525;Raven.Database.Server.HttpServer;Debug;Request # 975: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:07:59.7150;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 13:07:59.7150;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:07:59.7150;Raven.Database.Server.HttpServer;Debug;Request # 976: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 13:08:03.5824;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:08:03.5824;Raven.Database.Server.HttpServer;Debug;Request # 977: GET     -     3 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:08:03.5824;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:08:03.5824;Raven.Database.Server.HttpServer;Debug;Request # 978: GET     -     0 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 13:11:20.0816;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:11:20.0841;Raven.Database.Server.HttpServer;Debug;Request # 979: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:11:20.1741;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 13:11:20.1741;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:11:20.1766;Raven.Database.Server.HttpServer;Debug;Request # 980: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 13:11:21.6562;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:11:21.6562;Raven.Database.Server.HttpServer;Debug;Request # 981: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:11:21.6562;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:11:21.6562;Raven.Database.Server.HttpServer;Debug;Request # 982: GET     -     3 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 13:12:08.7838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:12:08.7838;Raven.Database.Server.HttpServer;Debug;Request # 983: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:12:08.7838;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Programs/ByNameSortByName for all documents;
2011-10-26 13:12:08.7838;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:12:08.7888;Raven.Database.Server.HttpServer;Debug;Request # 984: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/Programs?query=&start=0&pageSize=128&aggregation=None&fetch=__document_id&fetch=Name&sort=Name;
2011-10-26 13:12:09.9839;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:12:09.9839;Raven.Database.Server.HttpServer;Debug;Request # 985: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-10-26 13:12:09.9929;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'programs/3073' was found;
2011-10-26 13:12:09.9929;Raven.Database.Server.HttpServer;Debug;Request # 986: GET     -     1 ms - <default>  - 200 - /docs/programs/3073;
2011-10-26 13:16:48.4209;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-10-26 13:16:48.4209;Raven.Database.Server.HttpServer;Debug;Request # 987: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
